id,previous_weight_lbs,current_weight_lbs,height_in,gender,score,photos,first_image_aspect_ratio
3jagke,178,161,72,false,39,"1mNvi9A,CCgOQRl,BaUJjt5,TinL4yD,3nGyu9q,DxttMsI,FWggU6I,E2BHnHe,AOPhT7Y,rQxuArJ,pKFm9sr",0.78
3jaca7,210,175,75,false,43,"2aWroT2,d674jWc,7bIH8Dw",0.75
3kl9km,165,157,71,false,95,"mBucSp9,gGMlA9H,5BMTmHz,UPknzYx",1.0
3kknez,120,150,66,false,72,WEfNDFI,1.0
3kkgau,192,162,67,true,377,vDq315p,1.27
3kjo81,274,159,70,false,108,0hZ81ew,1.45
3kjbzs,255,195,67,false,194,fkUkNW7,1.0
3kj8qh,338,199,76,false,229,"y7Y0iII,umnIfJa,Elrb0dD,3xTl0Xd,XJcsAUi,a1Uxtb1",0.71
3kj0qn,200,110,63,true,549,PXVZ2wb,1.32
3kiwey,303,225,72,false,108,CYKip4s,1.0
3kiass,180,172,71,false,56,pyQvsbw,1.0
3khzia,290,198,71,false,78,WhGuKCm,0.8
3khuvd,157,133,63,true,84,qAjRFOj,0.67
3khmmd,140,185,68,false,192,dEQ7EDM,1.0
3kh0sv,260,225,72,false,227,Ke0wIns,1.0
3kgwi8,129,150,64,true,64,"jPJUdv9,2ggDwAe,63nyQTM,Nsb35ND",1.6
3kglkv,220,232,76,false,41,"PUZN7pS,gYBGFta,DwcMO99",0.44
3kghko,285,201,60,true,79,"DaAGARY,4bbwyKz,m20aTlG",1.0
3kffht,165,123,64,true,2519,"1rgRfZR,2VSs9Jm,et9T127",0.56
3ke68x,380,280,70,false,144,"Wq7hUnK,DVrt2QU,Y7FIYkh,qJDy3CE",0.57
3kd3g0,240,175,71,false,71,AGHKcDZ,0.62
3kcwxi,245,197,72,false,50,"GwiPJWi,K4AO6ge,lOvfGbZ,e7Q8EJs,IKtNOct,TcIq5Rh,NYzGDk4",0.67
3kcvji,336,295,74,false,67,qHLys54,1.0
3kcujn,275,195,68,false,59,XFDkVPq,1.66
3kcsjr,210,195,71,false,25,"EyPPQAP,Qnj1k3e,dQePLVt",0.75
3kchon,300,235,65,true,227,5okOhnl,1.4
3kcdl7,275,245,77,false,32,"qyP4m6A,zTqRzbO,hiPrDVg,E6270Cl,7jLEFMT,U9sFkzb,YVxpbo8,4dF8GHO,3x0vCo7",1.23
3kc1ct,210,210,65,true,1665,VuWq4U9,1.0
3kc00l,235,195,72,false,181,OFGVWjZ,1.0
3kbub2,253,223,60,true,496,m7rD6Xw,1.0
3kaagj,185,145,67,true,115,mkpvW4x,1.25
3ka7ia,165,158,66,true,293,UUX3NxU,1.49
3ka53v,215,155,67,true,241,OlfOABv,1.0
3k9l91,436,236,78,false,232,YLg7uQm,1.31
3k93h9,141,178,74,false,101,R55p8tC,0.98
3k8w41,294,187,64,true,1424,"FC2BU8g,EAJIstd,lynfpnE,VgS4Ri2,v7Tf19H,FPJxELj",1.13
3k7qs6,330,230,75,false,88,AmbH8V4,1.0
3k79xo,155,207,69,false,43,Yy47GEh,1.04
3k78hb,420,260,71,false,130,iXbiNsE,1.2
3k74x8,222,190,64,true,150,z2rFQQp,1.0
3k6pfp,190,170,74,true,126,gy8Yofy,1.0
3k59md,160,120,62,false,279,yH1XeeW,1.0
3k4k71,135,120,62,true,60,8M3UD4I,1.0
3k3sbx,225,185,74,false,33,"34foff2,pcXZZMN",2.46
3k3lgf,154,128,65,true,291,A3jY8MI,1.0
3k39eo,145,170,67,false,58,gezV1my,1.0
3k34ba,308,175,72,false,220,"Nv6yDwA,yFgmkKA",1.13
3k31ek,196,164,63,true,164,"6YO2iT0,g9lDLBA,WNI09wb,h5NoUxQ,OPnB6uF,UNPXHji",0.75
3k2phm,189,135,60,true,472,Mu4nwBU,2.0
3k1pzg,370,299,67,true,327,FLt0689,1.0
3k0w73,240,140,67,true,2019,9nQoQpQ,1.6
3k0mjv,175,125,67,true,3676,XcasJUx,1.0
3k0hrh,285,215,71,false,122,h9HogL7,1.11
3k04we,140,160,72,false,44,BU7YR9X,1.0
3jzlcr,262,237,73,false,77,"vFYd9Dq,HhlYy0F,RvAOskx,rRcYOyt",0.56
3jz8sy,286,199,73,false,613,"zLl4eVk,p1XCX41",1.0
3jxfga,185,154,66,true,205,mYqiod5,1.08
3l86y4,293,258,71,false,40,"psf19Ff,aiwluUv",0.62
3l7kpl,142,150,65,true,3950,4YmLJx3,1.0
3l7g7m,442,341,69,false,144,"SGJtQbM,3ryPdZM,4qQMgr6,9JFZe5c,s9ljSmI,gRJcDoQ,ADPx6Bx",1.06
3l765x,195,115,62,true,549,6j38PYq,1.0
3l7383,250,198,72,false,72,"7CuR2IC,gaBG6xI,Ftk7Qhd,thNUkDC,HzUkXsP,hR9mHgl",1.57
3l6y4p,270,207,68,true,115,"T9EEIKo,eHJunrO,T6nlTSv,fELH6en",1.2
3l6qs7,210,190,70,true,221,"i9xRLzZ,5RR1GxB",1.0
3l4p8k,260,190,72,false,281,foPCiV9,1.0
3l4fbn,211,189,71,false,90,Hy2Ekph,1.0
3l2do0,210,178,73,false,66,"Kwfv7oh,0J7w129",0.56
3l28hc,256,178,72,false,113,"r8xcciw,R7MuxW5",0.6
3l1aq9,260,150,70,false,2150,"8R9YiK1,DFbJXDo,ZpezJLR",1.44
3l08o2,302,255,74,false,78,mMelVID,1.0
3kztwd,320,185,63,true,450,"MFvvxl1,SQ12bP8,FdYUMpw,lx1XcCR,digeVWn,tZ9KXrB,cRJOyXX,X4EOU1s,QMNry8o,1FWSXZr,WsFFI4q,8Bq9Nk1,8VXxwo1",1.74
3kyyej,212,165,65,true,236,QbOfW23,1.0
3kyc3w,245,215,69,false,43,RfFMlcl,1.0
3kxr30,210,140,67,true,2267,"KIYmG2O,wyM4bv9,ZKZYDDB",1.0
3kxqzk,270,250,74,false,59,SGOOIby,1.0
3kxaim,165,135,61,true,196,GKk5GZK,0.56
3kw2xr,285,222,69,false,119,uJUavkk,1.49
3kuyrd,180,165,68,false,49,"pdSSRRT,ZcKKnCN,AnukUlK,MTRQQCk,xijd45a,FPPWGkA",0.75
3ku55c,169,139,67,true,159,3uodnsa,1.0
3ku450,149,135,65,true,124,AZRlWFd,1.0
3ktq7n,160,153,62,true,196,YLLqdKz,1.0
3ksxpa,180,162,61,true,152,VBH5G3N,1.0
3ksdzq,323,210,73,false,193,91Lc8Vz,1.0
3krxxo,225,248,69,true,174,"FWw6Ruo,mIijWvv",1.0
3kqbd5,130,140,65,true,69,"qJd3Ga3,d2vyZzL,44op6mq",1.0
3kpvdg,375,278,72,false,116,"82yPsJI,HqEfQXZ",0.75
3kpn33,270,195,73,false,52,"r6ThIkm,0o8MuYI,BdtZZHp,FYlWXvH,HKm4xfS,KZcFyjY",1.34
3knqia,350,245,73,false,288,ZlawhhN,1.0
3kn68t,256,240,67,true,150,7Fs35Zm,1.0
3kmv8q,120,140,71,false,93,oxJA3lJ,2.26
3kmif4,297,240,67,true,162,Yf7XRj5,1.13
3km3sn,220,200,69,false,69,"bbDQOBx,uTAMz5H",1.0
3klrhp,220,165,68,true,353,"OkvoSwJ,3qmPE1F",0.56
3lurcv,155,134,62,true,180,Vz4dLqj,1.08
3lugzc,260,245,71,false,97,0RSmmOd,1.0
3lucsh,220,154,68,false,129,v8kmeun,2.03
3ltn9x,280,215,78,false,71,cXLssTQ,1.04
3ltg3e,266,191,66,true,162,MoFjx1F,1.78
3lspfx,240,176,70,true,4414,B9bvurm,1.0
3lsjn6,160,142,68,true,231,"d0aJWtD,mvXsIoP,FsdsArw",1.95
3lrqd6,240,203,72,false,43,"DetZDYC,VoW9AR9",0.75
3lrkix,170,149,60,true,167,ITXAngy,1.46
3lr2e9,291,200,73,false,214,"sTjXCHw,Z29KG9x,DLJls5v,GF29LF7,WCVJoyE,3wrHCtr",1.99
3lqxf9,325,252,75,false,285,"HDAXr48,SgyEyMa,eGN7f2J",0.68
3lqvz2,180,144,66,false,71,FG7oqEk,0.62
3lqixc,345,314,68,true,215,Ivci3WA,1.0
3lqeuc,222,168,63,true,277,"boyBWh1,9kjZXA6,ZzucYwI",1.33
3lqd52,324,150,70,true,728,"Rpg2ECJ,PojEkRX,xBYc20b",1.09
3lq3rw,242,226,72,false,46,"VbZdb02,EOYH9LW,znhncuW,rfzLsBA,in2tj5B,pH5tpNf",0.56
3lq3i7,207,184,70,false,50,"YP1VVUA,BS4vEBr,0dgU7Ij,rmfG4zy,XmwTMd9,Ke83GL6,dmPC22L,fQUYkQN,e8sXSQh",0.75
3lox4c,240,220,66,true,76,"isK85nl,IYMVVj1",1.0
3logfd,195,165,63,true,454,uxvNNsq,1.0
3llxb1,287,202,68,true,541,0ELXA3u,1.0
3llwp9,400,228,75,false,160,8YImz0r,0.98
3llr96,309,193,74,false,127,6f66wD7,1.32
3ll3fd,199,189,71,false,132,jnkBS7D,1.0
3lkp4z,365,293,69,false,258,"FvYTnGJ,txxSy1g,kpgK8eY,E9ku5h6",0.75
3lk2vt,262,220,75,false,115,"3dsfKJw,Bg4L61k",0.56
3liv95,200,189,69,false,35,"2TW1aqD,cK9N4Dn",0.46
3liav2,165,115,64,true,2381,"kYjYMiA,rR9DhAc,J6FsvE8,U9O1FzE",0.57
3li2ex,262,180,64,true,263,EMe7KLv,1.84
3lgu4e,206,170,63,true,97,"aChjUoz,DJyMXtN",0.46
3lgbvv,175,130,66,true,195,AG9BEAp,0.83
3lfrs9,230,175,66,true,165,glFTBgY,1.0
3lfkm0,265,189,69,true,78,"FOePCgm,gpEUJmm,w3oTVBM,EDnPAiG",0.67
3lf7x7,187,140,67,true,153,8zvcJu4,1.0
3lf1oe,160,129,65,true,2924,CvJUbOu,1.0
3le8oh,260,185,65,true,361,aNRsSak,1.0
3ldz2r,275,235,70,true,115,Jg5vh6B,1.0
3ldtc7,335,245,73,false,76,"DqLPefF,jItSWkU,WB6Ip5P,lgVusJz,tJx9UeZ,YLIp5Zt,rop3O8p,0XeN4bV,4S0wZAy,GvDKw8f,Wdb48vr,P6PIgVp,jqAA2LZ,kWhhNMA,vbTpy8c",0.92
3ldlet,232,215,68,true,87,wNJ9kNJ,1.0
3ld4gu,180,163,64,true,102,GTez47K,1.0
3lcrjf,215,155,66,true,871,gIJwVRS,2.0
3lccxi,245,200,72,false,35,"9srQsUb,HeuSgr6,IM5WUtL,wYwJfcL",0.75
3lc92n,165,135,60,true,1259,9dgwu0w,1.0
3lbo7v,215,155,70,false,246,"bU5C54A,M2CruDo,bn2rVyQ,XDs9LcF,YTjj68a,400iFvX,da8wYy9",0.56
3lb7y1,245,188,72,false,137,vgoWGkX,1.94
3la28s,130,153,72,false,89,pacl45e,1.13
3l9et9,314,214,68,true,263,mub0hDc,1.57
3l99vp,166,145,62,true,116,"xJOHYej,OnsfMhf",1.0
3l8wge,325,185,73,false,82,"FCxxPWd,0cWF7bd,Fh4fzJb,gRNkWAK,fqKUzpS",0.81
3mij17,190,174,63,true,204,k2tmUmP,1.0
3miekq,215,155,69,true,150,wfg0TUX,1.56
3mi83c,170,126,64,true,4904,dvXezvc,1.1
3mg7rh,165,140,63,true,1194,L0GfZAj,1.6
3mexij,155,130,64,true,235,ZYT2SOI,1.33
3me5i4,240,145,63,false,89,bW3eLHk,1.47
3mdirw,285,251,75,false,50,"fH4p8JH,fylCsLM",1.0
3mdh6g,270,228,63,true,166,"vz9lUAQ,zbAv3Eq,iU30X86",1.0
3mczo8,200,145,69,true,285,"LfS5IHp,51HThqu,Nko09NN,xP2tl2J,Z5pw47K,zPyU5Z1,R6CPUAY",0.48
3mcfwp,240,150,64,true,255,MveiBKw,1.0
3mc0q9,190,156,66,false,111,kCAp0t6,1.46
3mb15d,290,195,72,false,118,GQyKemM,1.61
3m9tw4,190,160,72,false,90,3xEiSm3,0.9
3m8dk5,275,230,70,false,78,STHSpkT,1.33
3m7xk5,275,150,64,true,258,sGn3q98,1.0
3m7tp4,272,191,68,true,160,"OCzZ1zB,ydLr1aZ",1.51
3m7gte,210,140,64,true,4167,0XluoBL,1.0
3m7a7c,210,166,67,true,100,"uehjdfG,rCozY2W,BVhaeHC,GkI4GLi",2.12
3m6t8e,146,182,70,false,0,trWVwuL,1.44
3m68zg,285,253,69,false,55,"h8GcDxh,fJSQHQf,gm8Q8SI",1.04
3m5ybb,220,149,68,true,398,HNUMyBa,1.0
3m5kpk,164,139,67,true,173,"Ba3cADm,353JgNZ,hNi0NUE",1.0
3m584s,225,195,72,false,78,RefepRf,1.0
3m54qp,218,168,61,true,208,aiilTqh,1.0
3m4ysj,420,376,76,false,107,"UinRGgU,nE0Dyja",0.61
3m3who,179,149,65,true,1843,YHESd0U,0.77
3m3v8v,202,144,65,true,966,r4woNaQ,1.0
3m2uwb,178,150,64,false,109,TCUnvzF,1.33
3m2iqu,240,168,68,true,514,bLyH83c,1.0
3m2cyr,192,147,67,true,776,"8Fxx4vV,uPmLKWJ,bhWsEzA,JsbAPGp,eXslz0S",1.33
3m24fs,270,218,72,false,98,"YOb9zBF,yeOrdy4",0.79
3m1src,228,192,68,true,394,Y7fV6aE,0.93
3m1f1j,120,170,72,false,74,"LmytKM6,czhU6ze,oIf9s7Q,BVQw8xJ,iULX2Wl,LLM7qQn,hv9FSs2,eehg9Y4,wzbtkwt,41l0dht,5Ucq7BT,Nhq5EI8,FlGYumM,BRobXMO,XOA5oJp",1.0
3m18zt,200,161,63,true,216,"8lZi1Ja,0LL91ML",1.78
3m16xj,202,161,66,true,146,4goDrwL,1.42
3m0dr8,190,150,66,true,1864,"pbeu5Lf,P5PVvRZ",1.0
3m0275,210,184,69,false,93,8IhT957,1.0
3lzmgg,215,160,70,false,79,"yBUO1Tg,eJn1zoG,orp1UUD,mHaUZEI",0.75
3ly4rc,220,145,67,true,857,"QqMwPyJ,zvkLpMN",1.0
3lvgk6,200,130,64,true,441,22uNPRd,1.0
3n4bsr,350,297,68,false,80,Gds1e1s,0.67
3n2bxt,276,167,70,false,217,"ajPrdYD,Uis0Vf5,ALRx6RQ",0.66
3n21k9,179,175,68,false,33,rb1scfz,1.0
3n1sjp,190,155,69,false,102,"DMWlMOt,EBns3JQ",1.13
3n1cf9,182,152,61,true,77,fAUfhMu,1.0
3mzsqj,165,165,63,true,107,oKt5POS,1.0
3mzqog,289,269,67,false,47,krH7pPv,0.59
3myglq,196,154,68,false,181,GxDbpwQ,1.2
3mxxel,200,176,70,true,82,"E2lvChG,od7BoQH,iL023m4",1.54
3mxe3q,280,245,78,false,79,X2YNHsu,0.67
3mxdb4,234,160,72,false,76,"WWSNsBb,KvBv8bx,lzoT2kY,ZzgW9un",0.57
3mwlas,244,194,68,false,116,4d4C9yT,1.0
3mwk89,346,253,72,false,60,"qB3QG5U,8OJi51T",0.56
3mwa4z,170,109,61,true,2542,nhMYWfa,1.04
3muqdh,200,168,69,false,83,EJCUboX,0.37
3mu1vw,177,121,60,true,1303,"LXBrYLY,sL0dvql",1.0
3msma7,200,157,69,true,576,2LvR6AZ,1.26
3msbfp,367,216,72,false,1346,xHqAwVA,1.31
3mrduf,185,190,66,true,604,Ea1pPaI,0.67
3mr9jo,198,172,68,false,49,"49XO7Sr,WeOCoXW,XJMtX9U",0.61
3mq4im,294,294,69,false,49,7BLHszP,1.0
3mpxnw,292,250,63,true,1039,eAcQHri,0.81
3mpbfs,177,142,64,true,277,"XuYL0Ve,DRlHbxc,pqw3BYB,PKW2Y29",0.66
3mnucz,257,206,69,false,61,"9dhaY8v,AR6eOqA,5Vb0UED,mrEGzj9,yjkgpkT,sHtVfSd",0.49
3mnaat,190,150,68,true,368,jhbYY7k,0.62
3mmx5l,250,175,66,true,1751,"2YzjTAc,qLhD8wt",1.0
3mmmxl,269,201,68,true,147,"SCgaGUn,Fd8dIp8,A6KfSrk",0.56
3mm2fi,210,150,68,true,151,"LIDkCy9,bTjuWV2",1.0
3mlck7,185,150,69,false,580,Y4Q6Hpd,0.64
3mlbd2,200,200,73,false,31,O3qumlT,1.51
3mkhji,191,150,64,true,583,"VvyNM6q,b6p3Ypw",1.0
3mjuv7,222,185,70,false,59,yDMrlfy,2.02
3mj7ic,285,200,74,false,73,cy1RB1nl,1.0
3nq6oo,194,142,64,true,431,l4yOSoh,0.62
3npzi1,153,145,65,true,95,"vDemDMp,sb1fZoI",1.33
3noe6k,240,170,69,true,158,ooTzt1m,1.0
3no0yh,371,289,71,false,55,"czdnVqJ,4cNDJvG",2.24
3nnzp9,215,170,70,true,1185,NszprsV,1.02
3nny6x,215,170,70,true,3450,UNxwtqr,1.0
3nm54z,250,180,70,false,170,"pwCtCyR,b6RZGJl,tMGbFXY,yy1fIEH",0.95
3nl3ce,395,223,69,false,113,"Z1mcY76,MtDqKLM,GyoQoFk,w0kfYOw,HXfR30f,sHXHXcd",0.56
3nk9k4,294,187,75,false,1672,bTbLxE0,1.03
3niz9y,203,158,69,false,74,"PE6oM5M,PN8Qq36,3oTqGCO,ntBQYAC",0.56
3nir0i,365,265,67,true,259,SER6hFm,1.33
3nhy9m,407,232,69,false,227,VglETum,1.0
3nhn8w,280,199,71,false,82,"UbEbPnx,tPPzm4U,sUDKHFj",1.33
3nhcfr,275,208,67,true,144,"MTPspi1,Fgkrgje,z3XG98b,WUtaOvo,6mYIrhT,fNgdbKF,Jh1TXSv,lRl1l8V,njiZ8jh,yJdHKb0,lszxFn9,KdntIYy",1.33
3ngav0,285,175,71,false,333,"koqXmLs,MP8Ykcz,fgoiyaV,0ChwVcB",1.14
3nft4g,346,190,69,true,129,"7g4zHW9,iZKeeEC,lPeGV8M,e4RoRAd,SM9XVXq",0.6
3nf4ae,267,213,60,true,166,MeCWlm0,1.4
3nel64,315,262,74,false,45,"LjlWgOX,dWeSmrE,fIWgXz5,v2TXs6O,S7JisjN",0.62
3nekfe,261,211,67,false,58,94ERK4d,1.0
3ne3xz,210,170,72,false,34,"Ffwtzcm,KPTTFMM,MYUDI64,OszZr1l,I9GfAk9,aOhIgI2,r8ldICu",0.72
3ne2w7,263,233,69,false,28,WLpljQ6,1.0
3ndqhu,196,162,66,false,63,QLWIwTU,1.03
3ndpk5,270,212,73,false,42,DFLujlI,1.92
3ndis2,188,187,68,false,70,"ztcBudZ,MGQWXKL,Ox7dFUq,rrz6ggx,flHXnkK,DPeXL8w",0.57
3nckfv,284,162,73,false,68,kq9qbPz,0.63
3ncihz,315,239,68,false,75,gx7LofV,1.86
3nc7s6,196,158,68,false,94,g909x4u,1.03
3nc51d,336,229,75,false,47,x4Zc673,1.31
3nbi0v,220,180,65,true,410,"8x5Laca,rzLwZRj,9FMKaeX,COyzGWi,bMebHJC",1.33
3nb9b3,185,175,74,false,37,CT3Qs2m,0.56
3nb3pw,240,190,64,true,268,XtlJ6or,1.0
3naw2a,270,196,72,false,137,NFERcXB,1.0
3na6zj,205,185,72,false,45,"Y3zBj5R,l34LOK1,AB0xp8h,oJa0Q6f,OFfQ8cH,3XzH5Cy",0.56
3na5wh,240,160,72,false,48,"KYxBTnB,Cuhb4TC,Mai4FTc,bHXIvpE,DWM3YnQ",0.75
3n9z17,155,136,66,true,541,rdly6cC,1.0
3n98qe,217,160,69,false,35,"DtTVl3m,fN1Ce4m",0.67
3n8ps3,315,275,76,false,36,TqJrwhx,1.0
3n8eax,290,185,73,false,1316,qHOIOzQ,1.0
3n7j7y,336,180,75,false,47,"Wm5dd7r,63vZC8q,0O2vzWm,3K3O1oO",0.75
3n759w,165,140,67,false,35,8jLcNml,1.0
3n72gm,145,155,72,false,21,"uFlOLoM,cEcoiH2,R8qwEUs,9DkomQG,D9rgf7X,6nshPih,wgh68B1,Ooh0JMX,AbLrlAS",0.75
3ocxho,153,129,65,true,530,uln7uE4,1.0
3ocvz1,180,155,64,true,154,"Nn0L993,s23Fteu",1.89
3ocm0j,231,170,68,false,58,"xXOUhzT,UYzqvT3,eJqxURc",0.33
3ocdwx,228,184,70,false,32,"NJMG6wy,Odz9JYu",0.56
3oc7yd,181,139,67,true,162,hItLzc4,1.0
3obmtc,300,145,65,true,3477,8VKIqcJ,1.46
3ob0b8,225,179,73,false,45,"nrn87pw,r1Soz8W",0.6
3oa4ii,244,174,69,false,72,"yMJYVxc,ONuKvOv",1.0
3oa4d1,231,205,70,false,29,0cFg60t,1.0
3oa04b,184,125,64,true,530,"ebw7TYy,N71yhjV,yiN04TZ,PPGJcKE",1.25
3o9v68,374,182,73,false,78,"S7BHaJF,112c20Z,Rk91pL9,0n3jImn",1.19
3o961z,312,182,69,false,172,68HQdSi,1.0
3o8w05,244,170,70,false,121,QsU14SN,1.34
3o6so2,245,195,70,false,136,cVutpT8,1.0
3o5ufu,161,121,62,true,212,KWXwbsQ,0.84
3o5gza,218,167,65,true,420,WfUgnKn,1.0
3o1uu8,140,194,68,false,119,Rlt8nkA,1.0
3o1anx,250,184,68,true,517,3N2gjGs,1.0
3o17dp,238,182,70,false,115,"GMFrtdz,LBSclOX",1.33
3o13ps,302,246,74,false,64,Thm3JUg,0.75
3o0s33,167,154,62,true,39,"I9SGM29,Lc16fDz,VLPVM9Z",0.58
3o0jpf,288,224,76,false,74,Qgn4248,0.77
3nzynf,182,152,62,true,1957,1rKjiUp,1.0
3nzas8,180,163,66,true,301,kLhhJbU,1.0
3nx3dn,98,115,66,true,1380,EGwJOka,1.0
3nweis,217,158,63,true,185,YtO93yX,2.0
3nw3y9,220,160,69,false,90,GxphVWQ,1.43
3nvshg,285,165,69,false,82,"fG3BnIg,TWGepoQ",0.59
3nvjd7,190,165,70,false,29,"RaexyiM,yIqNqBv",0.75
3nv6bd,238,193,69,false,1065,C6DkozZ,1.0
3nu9hn,160,175,72,false,276,"ETR9NZw,lWNeYe7",0.75
3nu0vu,260,219,72,false,102,5viDkdN,1.0
3ntw4h,168,148,65,true,283,"VlA3YfZ,tVOi852,SaVQeoM,Jyrk2Ug,GMnosVs,Sc45odx,7OPUDFF,EGjM1uU,iLpTEfP",0.56
3ntnlg,185,145,65,true,330,"8yNqM7u,V2CEV5q,p9IeVk9,5AwsR3q",1.0
3ntiwm,165,190,68,false,101,ngUi5aP,4.13
3nszoj,230,187,69,false,46,LD5fseO,1.33
3ns7rc,151,140,63,true,262,eE0UBxV,1.41
3ns36u,322,199,73,false,560,71eGqoK,1.39
3p1q20,260,220,74,false,43,zlSrRjw,1.0
3p1mom,233,173,70,false,97,GhzOGk0,1.0
3p10r2,330,195,72,false,90,29cEo3i,0.95
3p0mid,240,180,72,false,81,Bzd363O,1.51
3p0iso,299,182,68,false,131,QIrEQ89,1.0
3p0g6s,207,140,66,true,189,pPj7bIL,0.98
3p0a8w,207,186,69,false,48,wbBoFOc,1.0
3ozoai,198,137,65,true,474,"OOe4ppN,atPTXc4,iE6pb6L,AMk7XZW,EbR63ag",0.75
3oyn99,208,178,71,true,129,86HqeIr,1.0
3oy19a,235,200,72,false,64,aGhWN7n,1.01
3oxzjr,389,189,74,false,861,"H6IOnsk,UyeSWrL,nvZVsdb",0.75
3owta0,242,169,70,false,29,"lnxsaBe,CXoV4Lf,tUAS4zG,FQg0KRw,Nvrh5dA",0.94
3owt6s,201,179,70,false,54,P6ZAvh7,1.0
3owpbf,235,157,68,false,147,"w1nIVpA,4E5IGii",2.01
3ovwoz,225,180,70,false,27,"LDhHDp4,VSpDpqK,zHzGrF7,IaP0uKC,C7ICMfn,aNDcljs",0.75
3ouvs6,157,118,66,true,2705,IqH2ywY,1.0
3osn6i,220,155,74,false,30,"10Ntpjt,hsMO0Xr",1.0
3osa02,275,220,72,false,241,"5Blq4bT,OLniU3S",1.0
3oqtlj,200,152,70,false,41,"WVv0soL,loYPr3v",1.13
3opfls,187,165,69,true,787,"CXIym4q,XstdfJR",1.33
3oo8zx,180,152,66,true,293,Uihx0t2,0.75
3ont2e,242,209,69,true,173,AYaOjMm,1.57
3onlv3,271,219,69,true,78,"pHCcgld,swhI5cX",1.15
3omuaq,199,163,61,true,247,QRkulQh,1.0
3omctm,215,189,64,true,192,Lo4DcpV,0.49
3ombas,315,215,74,false,131,"wja6y16,BRjmdyj",1.96
3om7wo,290,215,74,false,333,"dk6TYyg,MYLSVQW,qh1ighE,y7Yln0M,J07X7Pk,BoO9tvI,cXeJUUM,GqFYcOj,zcXk6oh,5TjA2fW",0.77
3om47l,175,125,60,true,268,"ZSIlPx5,pw6ruuw,Sq6xL3J,M0oCz4c,6qonbJc,FPTpizE",1.13
3oloi3,305,220,80,false,1030,"su8eb2L,mUbu6jF,opkfj8V,FWDVzHD,HcAFoKM",0.92
3ojwlh,285,210,71,false,36,"YCRosCs,Ggm5GE3",0.75
3oiep3,145,120,65,true,620,Y1Y0OIa,1.0
3oie81,165,127,64,true,315,1LT9JLG,1.17
3oi3u5,178,148,65,true,266,"IsTApp1,VFkc1NF",2.0
3ohmz5,178,170,72,true,1254,prkWccw,1.0
3oh58m,280,230,65,false,128,"Vvqxk2C,QHtSjqK",1.78
3oh3tl,183,175,71,false,71,x7tiHLE,2.38
3ogqfd,245,185,72,false,134,YaXN9kE,0.87
3oglu7,476,210,70,false,864,"zopJJQc,taTscVg,GKpSl89,tjGDIdr",0.72
3of414,265,240,69,false,54,9SrTVMC,1.12
3of3rl,300,225,73,false,80,"nCrqNNS,5yd6N3k",1.0
3oevga,305,265,70,false,45,"Vm4pLZ5,UU84Td2,YdcTmwn,4o3LQ3z,3Cs1kDT",0.8
3oenes,230,198,74,false,60,avf0URz,1.01
3oe8y3,200,185,64,true,117,v5ziAGK,1.0
3pp12g,240,170,64,true,4174,7rWqH8Z,1.13
3po2vw,330,250,76,false,127,lxLCMK8,1.0
3pl1w9,265,190,72,false,108,"LBo3PUL,JaVRdHy",0.52
3pkjmd,180,148,66,false,103,"ZAdzjwW,oz8nlRg,LS60nOs",0.56
3pjif0,224,166,71,false,96,"mKIIf1u,uNtWkWs,RpvbGA2",1.0
3pj3vl,260,205,74,false,64,"rRn8mvs,DJ1uKst,SS5CGqN,rfLWr9R,UMvgJfv,HisjKTM",0.75
3piwtx,250,175,71,false,69,"AlNimap,uTawH3b",1.33
3pip4w,283,206,65,true,144,ahxVuG8,1.59
3phv7b,280,240,71,false,88,vDkNNjH,1.0
3ph8x0,215,185,73,false,160,"GkXdiH7,P3FEAuH",0.56
3pe6s4,298,175,68,false,134,"Gs9i0aw,WnX8t6O,4fjPyjd,SlA1LU3,j3lBico",1.33
3pe454,193,182,65,true,76,H2mEhi3,1.0
3pdnx4,236,176,62,true,1798,2yAmIBV,1.0
3pddc9,424,350,71,false,51,"0Q3LNOK,Yeolm0y,OsoWY31,2a1LdII,fipye4w,Bi7GJLT",0.88
3pba2r,227,203,70,false,68,8RmBqT5,1.0
3p9svy,260,215,72,false,192,tlaFtGc,1.0
3p9c9f,255,185,70,false,500,"eOsXPdh,D6hLftL",0.56
3p8kx9,165,145,69,false,239,Ui77gTV,1.0
3p78nf,220,184,60,false,87,wci6wfu,1.0
3p75f7,267,165,62,true,411,"mzAXfsq,8WLLFAK,rEorgQC,z1SoFht,jv8gduf,Opb1WAR",0.4
3p6x0w,196,170,73,false,25,TgmeKWU,1.93
3p6uzc,290,210,74,false,86,"81v4QCJ,QYDU5Wd,hUQEuQP",0.58
3p69a9,160,128,63,true,2087,CxWjnX0,1.0
3p60fu,230,175,66,true,66,BzRoLUJ,0.87
3p54x7,320,220,77,false,404,HPg4nNx,1.0
3p4vsm,192,165,67,true,153,vQRhgs1,1.0
3p4asu,236,227,67,false,62,vevQjSP,1.0
3p3xnx,218,147,67,true,382,Vlmx2z1,1.0
3p3c2m,198,169,71,false,57,fXGEcjS,0.67
3p2ej0,260,179,72,false,62,"k9wAR1i,73AU5H9,GjgVgaD,wEeZjAm,AAFPUYJ,pLNvWuR,sZnM2fb,53mBWPd,spZnSL6,Jb3mCnz,p82cUzQ",1.48
